Project_ID,Date,Region,State,Warehouse,Supplier,Material_Type,Project_Phase,Tower_Type,Substation_Type,Historical_Demand,Current_Inventory,Lead_Time_Days,Supplier_Risk,Commodity_Price,Transportation_Cost,Storage_Capacity,Production_Capacity,Project_Budget,Weather,Season,Quantity_Required
PG-PROJ-003,2025-01-08,NR,Uttar Pradesh,WH-NR-02,Sterlite Power,Earthwire,Foundation,Angle,AIS (Air Insulated),-80.0,212.0,40.0,0.17634270956776835,125.33809898989638,41.800256013130436,4793,6094,119298,Extreme Cold,Winter,-80
PG-PROJ-001,2021-09-29,NR,Haryana,WH-NR-01,Kalpataru Power,Tower Member,Testing & Commissioning,Tension,GIS (Gas Insulated),228.0,311.0,86.0,0.46502000260134513,101.50296748579933,35.526038620029766,4779,5632,182714,Normal,Monsoon,350
PG-PROJ-004,2024-06-05,ER,West Bengal,WH-ER-01,Tata Power,Transformer,Stringing,Transposition,AIS (Air Insulated),3.0,0.0,109.0,0.4450391222114261,122.53622634591143,116.48600017008206,3774,3860,91129,Rainy,Monsoon,2
PG-PROJ-EMER-004,2020-02-05,WR,Gujarat,WH-WR-02,KEC International,Conductor,Testing & Commissioning,Transposition,AIS (Air Insulated),917.0,1718.0,18.0,0.09408116072388426,107.09107569499729,84.78400462772937,3377,4289,201701,Rainy,Winter,1100
PG-PROJ-005,2023-12-13,NER,Assam,WH-NER-01,Tata Power,Hardware Fittings,Foundation,Terminal,GIS (Gas Insulated),,,,,120.58024520850529,73.31278908677123,4113,5424,255959,,Winter,374
PG-PROJ-006,2022-08-24,ER,Bihar,WH-ER-02,Skipper Limited,Insulator,Testing & Commissioning,Angle,AIS (Air Insulated),159.0,221.0,47.0,0.22590622987216089,106.6419840902232,77.98195086597572,5767,6179,82725,Rainy,Monsoon,157
PG-PROJ-011,2021-02-03,NR,Uttar Pradesh,WH-NR-02,Kalpataru Power,Tower Member,Foundation,Suspension,GIS (Gas Insulated),927.0,504.0,68.0,0.3003090070562222,151.80091468033524,73.31984179060191,3450,6981,289600,Extreme Cold,Winter,642
PG-PROJ-005,2022-05-04,NER,Assam,WH-NER-01,Tata Power,Hardware Fittings,Planning,Suspension,Hybrid,20.0,94.0,26.0,0.07815153461600632,118.30419146640415,43.53594245963673,4113,5424,255959,Normal,Summer,41
PG-PROJ-017,2022-02-23,SR,Andhra Pradesh,WH-SR-02,Kalpataru Power,Earthwire,Foundation,Transposition,AIS (Air Insulated),64.0,95.0,28.0,0.20268634770018065,118.53389350844749,81.51575856575934,7158,6118,313601,Heavy Wind,Winter,115
PG-PROJ-017,2023-05-03,SR,Andhra Pradesh,WH-SR-02,KEC International,Conductor,Planning,Terminal,AIS (Air Insulated),595.0,38.0,50.0,0.24441624209627322,121.81503619899503,102.96415934720054,7366,6700,313601,Normal,Summer,97
PG-PROJ-018,2021-05-05,ER,Bihar,WH-ER-02,Skipper Limited,Insulator,Tower Erection,Tension,Hybrid,268.0,363.0,31.0,0.18234449920532594,150.39209340826264,102.64260375113925,5767,6179,220087,Heavy Wind,Summer,290
PG-PROJ-EMER-002,2023-04-12,WR,Maharashtra,WH-WR-01,Skipper Limited,Hardware Fittings,Planning,Angle,AIS (Air Insulated),88.0,74.0,14.0,0.19663304055640685,123.28595198780535,133.98100832274744,6593,5077,445929,Extreme Heat,Summer,100
PG-PROJ-EMER-004,2021-12-08,WR,Gujarat,WH-WR-02,Tata Power,Transformer,Tower Erection,Tension,AIS (Air Insulated),8.0,10.0,41.0,0.1790882507794651,109.08057047739042,77.88352732085676,5147,2104,161360,Normal,Winter,8
PG-PROJ-002,2024-01-31,ER,West Bengal,WH-ER-01,Skipper Limited,Hardware Fittings,Planning,Suspension,Hybrid,49.0,207.0,26.0,0.1546107966331034,126.27708687695869,71.82009316127025,3274,4284,308743,Heavy Wind,Winter,11
PG-PROJ-003,2024-10-30,NR,Uttar Pradesh,WH-NR-02,Kalpataru Power,Tower Member,Testing & Commissioning,Angle,GIS (Gas Insulated),483.0,876.0,59.0,0.29698311785995324,118.8070433594459,49.89895821096728,3450,6981,119298,Normal,Post-Monsoon,577
PG-PROJ-002,2020-03-04,ER,West Bengal,WH-ER-01,Tata Power,Transformer,Planning,Terminal,AIS (Air Insulated),5.0,1194.0,95.0,0.3817776253320474,109.74845544999432,64.47721757687167,3774,3860,385929,Normal,Summer,1
PG-PROJ-014,2025-01-01,SR,Andhra Pradesh,WH-SR-02,Kalpataru Power,Tower Member,Planning,Suspension,Hybrid,463.0,35.0,63.0,0.24360812173178514,130.0107119659073,56.067119535297515,6057,5226,233021,Normal,Winter,29
PG-PROJ-EMER-004,2022-02-09,WR,Gujarat,WH-WR-02,KEC International,Conductor,Tower Erection,Tension,Hybrid,1459.0,1197.0,24.0,0.18175182701952525,115.35976021052916,96.9021985768445,3377,4289,161360,Normal,Winter,1054
PG-PROJ-EMER-004,2022-06-08,WR,Gujarat,WH-WR-02,Tata Power,Hardware Fittings,Testing & Commissioning,Suspension,AIS (Air Insulated),280.0,106.0,11.0,0.11601794876409155,111.36209186713431,60.803702159455334,7653,6063,161360,Normal,Monsoon,302
PG-PROJ-007,2025-10-29,ER,Bihar,WH-ER-02,Tata Power,Transformer,Tower Erection,Tension,GIS (Gas Insulated),3.0,1.0,90.0,0.3236967223894867,120.24604651146696,72.14762790688017,3336,5570,145212,Normal,Post-Monsoon,4
PG-PROJ-024,2024-04-03,NER,Manipur,WH-NER-02,KEC International,Conductor,Stringing,Suspension,AIS (Air Insulated),95.0,2265.0,45.0,0.2569481675080397,130.78265228229992,100.44107695280636,5461,6191,125989,Normal,Summer,1576
PG-PROJ-005,2022-12-14,NER,Assam,WH-NER-01,KEC International,Tower Member,Tower Erection,Suspension,Hybrid,957.0,279.0,73.0,0.3346814305158008,115.24730101764031,59.37540948428829,5986,3603,255959,Extreme Heat,Winter,925
PG-PROJ-008,2021-12-15,ER,Bihar,WH-ER-02,Tata Power,Transformer,Tower Erection,Tension,AIS (Air Insulated),4.0,0.0,100.0,0.37226882545107237,109.29362053290217,106.04896617333164,3336,5570,239352,Extreme Heat,Winter,5
PG-PROJ-001,2023-05-24,NR,Haryana,WH-NR-01,Kalpataru Power,Earthwire,Tower Erection,Transposition,Hybrid,150.0,3.0,35.0,0.14036843944286248,123.88030111573597,85.47740776985782,3095,3285,182714,Normal,Summer,146
PG-PROJ-025,2020-09-02,ER,West Bengal,WH-ER-01,Sterlite Power,Earthwire,Stringing,Transposition,GIS (Gas Insulated),227.0,322.0,42.0,0.2101854104050679,93.26488837119732,57.59106856921434,6612,6791,133306,Heavy Wind,Monsoon,234
PG-PROJ-025,202-INVALID-DATE,ER,West Bengal,WH-ER-01,Sterlite Power,Earthwire,Testing & Commissioning,Angle,GIS (Gas Insulated),103.0,1.0,55.0,0.22073570011761018,121.7428737971922,115.73181940345583,6612,6791,106644,Rainy,Monsoon,125
PG-PROJ-012,2020-09-23,NER,Assam,WH-NER-01,Kalpataru Power,Earthwire,Testing & Commissioning,Tension,AIS (Air Insulated),207.0,76.0,49.0,0.3697303577774884,93.36925938819083,56.32033726295671,4938,3105,124025,Heavy Wind,Monsoon,47
PG-PROJ-001,2024-11-13,NR,Haryana,WH-NR-01,Kalpataru Power,Earthwire,Testing & Commissioning,Angle,Hybrid,252.0,40.0,36.0,0.21907968460195185,117.16709889722283,58.583549448611414,3095,3285,182714,Normal,Post-Monsoon,108
PG-PROJ-EMER-004,2022-06-08,WR,Gujarat,WH-WR-02,Kalpataru Power,Tower Member,Testing & Commissioning,Terminal,Hybrid,595.0,896.0,27.0,0.13245218330917896,111.36209186713431,95.88276109760264,6114,4427,161360,Normal,Monsoon,720
PG-PROJ-023,2020-12-30,NER,Manipur,WH-NER-02,KEC International,Conductor,Tower Erection,Tension,Hybrid,208.0,2.0,54.0,0.5925241001516786,140.73461699954106,131.72760151157044,5461,6191,172525,Normal,Winter,179
PG-PROJ-016,2021-01-13,NR,Haryana,WH-NR-01,Skipper Limited,Insulator,Tower Erection,Transposition,Hybrid,0.0,333.0,27.0,0.1375368313339487,149.23649928374394,37.309124820935985,3042,6508,185669,Normal,Winter,399
PG-PROJ-020,2022-04-27,ER,Bihar,WH-ER-02,Tata Power,Transformer,Stringing,Terminal,GIS (Gas Insulated),2.0,4.0,87.0,0.32051497745884705,118.00480723160584,70.80288433896351,3336,5570,245940,Normal,Summer,4
PG-PROJ-018,2024-07-03,ER,Bihar,WH-ER-02,KEC International,Conductor,Testing & Commissioning,Tension,Hybrid,137.0,179.0,55.0,0.2294463723735051,118.64318622578473,59.76650506123906,7747,4081,176069,Rainy,Monsoon,377
PG-PROJ-013,2020-05-06,ER,Bihar,WH-ER-02,Tata Power,Hardware Fittings,Foundation,Tension,Hybrid,0.0,20.0,36.0,0.3607643694414207,104.43796388671818,90.07774385229443,4463,4897,152953,Normal,Summer,300
PG-PROJ-EMER-004,2022-02-16,WR,Gujarat,WH-WR-02,Skipper Limited,Insulator,Tower Erection,Terminal,AIS (Air Insulated),576.0,119.0,16.0,0.18615532026913276,118.300961800333,96.88848771447273,6324,2305,161360,Normal,Winter,596
PG-PROJ-021,2021-02-17,SR,Tamil Nadu,WH-SR-01,Skipper Limited,Insulator,Planning,Tension,GIS (Gas Insulated),373.0,303.0,44.0,0.3546831718545759,154.00565300087416,47.818755256771425,6869,2785,229303,Normal,Winter,102
PG-PROJ-002,2021-03-03,ER,West Bengal,WH-ER-01,Sterlite Power,Earthwire,Foundation,Angle,GIS (Gas Insulated),158.0,126.0,33.0,0.13096342739818992,154.07324230423507,59.70338139289109,6612,6791,385929,Normal,Summer,169
PG-PROJ-001,2025-07-23,NR,Haryana,WH-NR-01,Skipper Limited,Hardware Fittings,Stringing,Transposition,GIS (Gas Insulated),26.0,189.0,17.0,0.11672096919138471,122.45704739369485,41.63539611385625,5534,3878,182714,Normal,Monsoon,189
PG-PROJ-007,2025-05-28,ER,Bihar,WH-ER-02,Skipper Limited,Insulator,Planning,Angle,GIS (Gas Insulated),1001.0,1346.0,32.0,0.17715299556065622,134.57902522421801,63.92503698150355,5767,6179,145212,Normal,Summer,82
PG-PROJ-016,2022-07-27,NR,Haryana,WH-NR-01,Tata Power,Transformer,Planning,Tension,GIS (Gas Insulated),8.0,10.0,89.0,0.316831651131927,106.99009441788006,36.162651913243465,7656,5447,148535,Heavy Wind,Monsoon,0
PG-PROJ-022,2022-10-05,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Foundation,Suspension,Hybrid,799.0,459.0,35.0,0.15781956753674034,106.34848512921282,83.37721234130287,6261,4275,259697,Normal,Post-Monsoon,272
PG-PROJ-006,2024-06-12,ER,Bihar,WH-ER-02,Tata Power,Transformer,Stringing,Suspension,Hybrid,2.0,1.0,117.0,0.400395578870699,122.37605006754804,59.65832440792967,3336,5570,82725,Heavy Wind,Monsoon,2
PG-PROJ-010,2025-04-16,NR,Uttar Pradesh,WH-NR-02,Skipper Limited,Insulator,Stringing,Tension,Hybrid,87.0,1196.0,35.0,0.15476965285295508,135.60389286167035,68.61556978800519,3758,5267,238768,Extreme Heat,Summer,953
PG-PROJ-003,2025-03-19,NR,Uttar Pradesh,WH-NR-02,Sterlite Power,Earthwire,Tower Erection,Terminal,Hybrid,456.0,337.0,35.0,0.12638571982010655,137.99089947438628,33.117815873852706,4793,6094,119298,Normal,Summer,171
PG-PROJ-016,2023-02-15,NR,Haryana,WH-NR-01,Tata Power,Transformer,Tower Erection,Transposition,GIS (Gas Insulated),3.0,4.0,104.0,0.29597496627266484,122.45611929749305,33.79788892610808,7656,5447,148535,Extreme Cold,Winter,4
PG-PROJ-012,2022-02-02,NER,Assam,WH-NER-01,Tata Power,Transformer,Stringing,Suspension,AIS (Air Insulated),2.0,3.0,91.0,0.24697284183252405,118.02343257979936,58.539622559580486,6926,3976,99220,Normal,Winter,4
PG-PROJ-005,2022-03-02,NER,Assam,WH-NER-01,Skipper Limited,Insulator,Testing & Commissioning,Terminal,Hybrid,1220.0,968.0,34.0,0.1608666815888047,123.42947855334333,39.49743313706986,3807,5548,255959,Normal,Summer,226
PG-PROJ-001,2022-01-12,NR,Haryana,WH-NR-01,Kalpataru Power,Tower Member,Planning,Transposition,AIS (Air Insulated),949.0,544.0,61.0,0.25245412843698145,117.42927885181581,49.320297117762635,4779,5632,182714,Normal,Winter,122
PG-PROJ-017,2024-08-07,SR,Andhra Pradesh,WH-SR-02,Kalpataru Power,Tower Member,Testing & Commissioning,Terminal,Hybrid,366.0,441.0,65.0,0.3147958910256635,113.36112260893493,28.680364020060537,6057,5226,313601,Normal,Monsoon,451
PG-PROJ-020,2023-11-22,ER,Bihar,WH-ER-02,KEC International,Conductor,Testing & Commissioning,Suspension,GIS (Gas Insulated),0.0,194.0,49.0,0.2808562836817489,116.31916461651389,64.26633845062392,7747,4081,245940,Rainy,Post-Monsoon,572
PG-PROJ-021,2020-12-30,SR,Tamil Nadu,WH-SR-01,Tata Power,Transformer,Testing & Commissioning,Suspension,GIS (Gas Insulated),9.0,6.0,105.0,0.5892583390618853,140.73461699954106,53.97524398474898,4103,5173,229303,Extreme Heat,Winter,4
PG-PROJ-EMER-004,2022-12-21,WR,Gujarat,WH-WR-02,Skipper Limited,Insulator,Foundation,Angle,AIS (Air Insulated),839.0,310.0,24.0,0.20446247264235587,113.8323190268066,131.9544242158742,6324,2305,161360,Extreme Cold,Winter,558
PG-PROJ-EMER-004,2023-09-27,WR,Gujarat,WH-WR-02,Tata Power,Transformer,Testing & Commissioning,Transposition,GIS (Gas Insulated),16.0,10.0,46.0,0.3008841030635667,109.82797606959326,101.48104988830418,5147,2104,161360,Normal,Monsoon,16
PG-PROJ-012,2025-01-08,NER,Assam,WH-NER-01,Tata Power,Transformer,Tower Erection,Suspension,Hybrid,0.0,1.0,102.0,0.5040211789119128,125.33809898989638,125.13755803151257,6926,3976,99220,Normal,Winter,3
PG-PROJ-021,2024-03-06,SR,Tamil Nadu,WH-SR-01,Tata Power,Transformer,Stringing,Angle,AIS (Air Insulated),6.0,0.0,90.0,0.3300874397768302,129.9104162167179,105.32486994770402,4103,5173,183442,Normal,Summer,4
PG-PROJ-022,2024-01-24,NER,Manipur,WH-NER-02,Tata Power,Transformer,Foundation,Suspension,AIS (Air Insulated),3.0,11.0,95.0,0.3272450238691777,126.63100264523979,152.36242238275253,6377,4913,259697,Normal,Winter,4
PG-PROJ-EMER-002,2025-07-09,XX,Maharashtra,WH-WR-01,Skipper Limited,Insulator,Testing & Commissioning,Angle,Hybrid,411.0,1124.0,11.0,0.11334615776312724,123.00610318621793,154.4710643812525,4773,2800,445929,Rainy,Monsoon,604
PG-PROJ-EMER-004,2025-09-10,WR,Gujarat,WH-WR-02,Tata Power,Hardware Fittings,Tower Erection,Terminal,GIS (Gas Insulated),229.0,140.0,7.0,0.09145227772975882,118.73402620439184,97.24316746139692,7653,6063,161360,Rainy,Monsoon,302
PG-PROJ-012,2024-10-30,NER,Assam,WH-NER-01,KEC International,Tower Member,Foundation,Transposition,GIS (Gas Insulated),672.0,3.0,63.0,0.22817154222165992,118.8070433594459,65.58148793441414,5986,3603,99220,Normal,Post-Monsoon,763
PG-PROJ-025,2024-01-31,ER,West Bengal,WH-ER-01,Tata Power,Transformer,Stringing,Terminal,AIS (Air Insulated),5.0,1.0,92.0,0.3265603740236984,126.27708687695869,53.03637648832265,3774,3860,106644,Normal,Winter,4
PG-PROJ-EMER-005,2025-09-03,WR,Maharashtra,WH-WR-01,Tata Power,Transformer,Tower Erection,Transposition,Hybrid,0.0,7.0,45.0,0.2146649173634267,119.53401519776527,100.40857276612283,7733,2121,422269,Normal,Monsoon,6
PG-PROJ-EMER-005,2024-07-03,WR,Maharashtra,WH-WR-01,Kalpataru Power,Earthwire,Testing & Commissioning,Transposition,Hybrid,287.0,218.0,17.0,0.1491147544185363,118.64318622578473,116.60252342270125,5639,3966,422269,Heavy Wind,Monsoon,232
PG-PROJ-016,2021-11-17,NR,Haryana,WH-NR-01,Skipper Limited,Insulator,Foundation,Transposition,Hybrid,122.0,392.0,31.0,0.1771565919256158,105.05382403111754,51.476373775247595,3042,6508,148535,Normal,Post-Monsoon,269
PG-PROJ-025,2023-07-12,ER,West Bengal,WH-ER-01,Sterlite Power,Earthwire,Planning,Transposition,Hybrid,12.0,23.0,60.0,0.2382068766810683,112.6494212066266,47.59438045979974,6612,6791,106644,Heavy Wind,Monsoon,27
PG-PROJ-EMER-004,2023-03-29,WR,Gujarat,WH-WR-02,Skipper Limited,Insulator,Tower Erection,Transposition,GIS (Gas Insulated),649.0,269.0,11.0,0.143799283413713,124.41939575346377,73.1586047030367,6324,2305,161360,Normal,Summer,540
PG-PROJ-001,2025-10-01,NR,Haryana,WH-NR-01,Skipper Limited,Hardware Fittings,Testing & Commissioning,Tension,GIS (Gas Insulated),254.0,130.0,17.0,0.18195201474646716,118.67593793691574,42.72333765728967,5534,3878,182714,Normal,Post-Monsoon,220
PG-PROJ-005,2025-04-02,NER,Assam,WH-NER-01,Tata Power,Hardware Fittings,Foundation,Angle,AIS (Air Insulated),384.0,96.0,19.0,0.10627169191332753,133.62740918168,72.69331059483393,4113,5424,255959,Normal,Summer,380
PG-PROJ-001,2022-06-08,NR,Haryana,WH-NR-01,Skipper Limited,Hardware Fittings,Tower Erection,Suspension,AIS (Air Insulated),156.0,26.0,21.0,0.15797743620410604,111.36209186713431,60.135529608252526,5534,3878,182714,Normal,Monsoon,154
PG-PROJ-EMER-005,2021-06-02,WR,Maharashtra,WH-WR-01,Tata Power,Transformer,Planning,Angle,GIS (Gas Insulated),2.0,8.0,60.0,0.5533741275492196,140.67615157463462,119.05422707761329,7733,2121,527837,Rainy,Monsoon,0
PG-PROJ-022,2023-11-15,NER,Manipur,WH-NER-02,Kalpataru Power,Tower Member,Planning,Angle,AIS (Air Insulated),933.0,720.0,56.0,0.22724679244112278,116.27073071091677,42.787628901617374,7423,5294,259697,Normal,Post-Monsoon,5
PG-PROJ-003,2022-04-20,NR,Uttar Pradesh,WH-NR-02,KEC International,Conductor,Foundation,Transposition,GIS (Gas Insulated),514.0,442.0,64.0,0.4100224742187684,120.4526207543334,47.09697471494435,4403,2583,119298,Extreme Heat,Summer,573
PG-PROJ-012,2022-11-02,NER,Assam,WH-NER-01,Tata Power,Transformer,Stringing,Suspension,AIS (Air Insulated),3.0,4.0,94.0,0.3682551670857924,110.4444508099638,79.52000458317393,6926,3976,99220,Normal,Post-Monsoon,4
PG-PROJ-EMER-001,2025-04-23,SR,Andhra Pradesh,WH-SR-02,KEC International,Conductor,Stringing,Suspension,GIS (Gas Insulated),704.0,2382.0,20.0,0.17847208852114727,134.50779358260107,84.45744359051521,7366,6700,381926,Rainy,Summer,3288
PG-PROJ-021,2023-04-19,SR,Tamil Nadu,WH-SR-01,Skipper Limited,Insulator,Stringing,Transposition,GIS (Gas Insulated),937.0,1353.0,32.0,0.22778038282088897,124.49683043116144,47.246547148625766,6869,2785,183442,Normal,Summer,930
PG-PROJ-EMER-003,2024-09-11,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Tower Erection,Angle,GIS (Gas Insulated),86.0,205.0,52.0,0.30890264129136036,113.17132506931551,122.40610519497167,6261,4275,206788,Rainy,Monsoon,252
PG-PROJ-018,2023-08-16,ER,Bihar,WH-ER-02,Kalpataru Power,Tower Member,Stringing,Transposition,Hybrid,306.0,301.0,84.0,0.21080517391561243,107.71353515334754,35.00689892483795,7310,5821,176069,Rainy,Monsoon,247
PG-PROJ-009,2020-07-08,NR,Uttar Pradesh,WH-NR-02,Skipper Limited,Hardware Fittings,Planning,Angle,GIS (Gas Insulated),124.0,11.0,32.0,0.13797107219222718,99.0558547198262,73.47468023843108,6851,5371,238685,Extreme Cold,Monsoon,21
PG-PROJ-015,2020-04-15,ER,Bihar,WH-ER-02,Tata Power,Transformer,Testing & Commissioning,Transposition,GIS (Gas Insulated),5.0,2084.0,87.0,0.34135768904321,107.6270056368507,43.05080225474028,3336,5570,239973,Normal,Summer,7
PG-PROJ-022,2022-06-01,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Planning,Transposition,GIS (Gas Insulated),79.0,750.0,48.0,0.24655838696303026,110.62958012768858,105.85038226617246,6261,4275,259697,Rainy,Monsoon,19
PG-PROJ-007,2025-11-05,ER,Bihar,WH-ER-02,Skipper Limited,Insulator,Tower Erection,Angle,AIS (Air Insulated),333.0,38.0,41.0,0.35170718877650975,124.32983722880934,115.16051173318466,5767,6179,145212,Rainy,Post-Monsoon,333
PG-PROJ-EMER-005,2024-10-02,WR,Maharashtra,WH-WR-01,Skipper Limited,Hardware Fittings,Foundation,Terminal,GIS (Gas Insulated),369.0,784.0,14.0,0.0989138633080636,117.91402197523428,66.85725045995784,6593,5077,422269,Normal,Post-Monsoon,734
PG-PROJ-021,2020-09-02,SR,Tamil Nadu,WH-SR-01,Skipper Limited,Insulator,Tower Erection,Terminal,Hybrid,292.0,24.0,32.0,0.19141102191241102,93.26488837119732,70.78805027373876,6869,2785,229303,Normal,Monsoon,297
PG-PROJ-012,2020-07-22,NER,Assam,WH-NER-01,Tata Power,Hardware Fittings,Tower Erection,Angle,Hybrid,126.0,74.0,35.0,0.25875689204311625,98.23938245223314,124.23745262439215,4113,5424,124025,Rainy,Monsoon,122
PG-PROJ-EMER-005,2024-01-31,WR,Maharashtra,WH-WR-01,Kalpataru Power,Earthwire,Tower Erection,Terminal,Hybrid,86.0,452.0,18.0,0.09233233182365544,126.27708687695869,53.03637648832265,5639,3966,422269,Normal,Winter,302
PG-PROJ-025,2023-08-09,ER,West Bengal,WH-ER-01,Skipper Limited,Hardware Fittings,Foundation,Transposition,AIS (Air Insulated),54.0,120.0,42.0,0.35259256592496296,108.62612330099515,42.36418808738811,3274,4284,106644,Heavy Wind,Monsoon,138
PG-PROJ-024,2024-05-15,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Testing & Commissioning,Suspension,GIS (Gas Insulated),121.0,387.0,29.0,0.14546255075836692,125.72704443611006,40.23265421955522,6261,4275,125989,Normal,Summer,252
PG-PROJ-EMER-003,2020-11-04,NER,Manipur,WH-NER-02,Tata Power,Transformer,Testing & Commissioning,Terminal,Hybrid,8.0,846.0,49.0,0.23267991166886146,97.84375547598734,103.32300578264264,6377,4913,258485,Normal,Post-Monsoon,18
PG-PROJ-016,2025-01-08,NR,Haryana,WH-NR-01,Kalpataru Power,Tower Member,Tower Erection,Terminal,AIS (Air Insulated),65.0,807.0,72.0,0.24779312993028496,125.33809898989638,44.68303228989806,4779,5632,148535,Extreme Cold,Winter,1130
PG-PROJ-EMER-002,2020-06-24,WR,Maharashtra,WH-WR-01,Tata Power,Transformer,Tower Erection,Suspension,AIS (Air Insulated),13.0,1940.0,51.0,0.11180548779756327,102.57023003841094,49.54142110855249,7733,2121,557412,Normal,Monsoon,6
PG-PROJ-005,2020-07-29,NER,Assam,WH-NER-01,KEC International,Tower Member,Stringing,Transposition,Hybrid,535.0,178.0,86.0,0.4007348933185758,97.86667085088666,130.28011223670032,5986,3603,319949,Rainy,Monsoon,282
PG-PROJ-EMER-002,2023-07-12,WR,Maharashtra,WH-WR-01,Skipper Limited,Hardware Fittings,Foundation,Suspension,GIS (Gas Insulated),588.0,92.0,6.0,0.13480844368661282,112.6494212066266,150.6911307481044,6593,5077,445929,Heavy Wind,Monsoon,512
PG-PROJ-005,2025-08-13,NER,Assam,WH-NER-01,Tata Power,Transformer,Tower Erection,Terminal,Hybrid,3.0,0.0,118.0,0.38643557630548303,120.56738881288034,173.03831642424592,6926,3976,255959,Heavy Wind,Monsoon,2
PG-PROJ-021,2023-06-28,SR,Tamil Nadu,WH-SR-01,Skipper Limited,Hardware Fittings,Testing & Commissioning,Suspension,Hybrid,104.0,186.0,16.0,0.13663016207550585,115.89366125290833,41.5826456575435,7198,2163,183442,Rainy,Monsoon,205
PG-PROJ-003,2023-09-13,NR,Uttar Pradesh,WH-NR-02,Skipper Limited,Hardware Fittings,Foundation,Tension,Hybrid,169.0,336.0,23.0,0.14967994096270026,107.20446875500895,26.801117188752237,6851,5371,119298,Normal,Monsoon,280
PG-PROJ-012,2023-05-17,NER,Assam,WH-NER-01,Tata Power,Transformer,Foundation,Suspension,AIS (Air Insulated),2.0,4.0,104.0,0.5343298371487327,121.61950283781687,121.42491163327638,6926,3976,99220,Heavy Wind,Summer,4
PG-PROJ-022,2022-06-29,NER,Manipur,WH-NER-02,Kalpataru Power,Tower Member,Planning,Suspension,Hybrid,554.0,387.0,86.0,0.31993997751876874,110.1740048534008,78.97272667891771,7423,5294,259697,Normal,Monsoon,145
